Player,team,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Klay Thompson,GSW,25,24,2023-12-16,33-311,GSW,,BRK,W (+4),1,33:32,7,19,.368,4,9,.444,6,6,1.000,2,3,5,3,1,0,0,2,24,18.1,+6
Klay Thompson,GSW,26,25,2023-12-17,33-312,GSW,@,POR,W (+4),1,29:08,11,16,.688,5,10,.500,1,1,1.000,0,4,4,1,1,0,1,3,28,21.9,-5
Klay Thompson,GSW,27,26,2023-12-19,33-314,GSW,,BOS,W (+6),1,39:37,9,21,.429,6,15,.400,0,0,,0,4,4,4,1,1,1,0,24,17.6,+7
Klay Thompson,GSW,28,27,2023-12-22,33-317,GSW,,WAS,W (+11),1,27:07,8,17,.471,4,10,.400,0,0,,0,3,3,2,0,0,2,0,20,11.6,+7
Klay Thompson,GSW,29,28,2023-12-23,33-318,GSW,,POR,W (+20),1,30:33,11,16,.688,6,10,.600,0,0,,1,2,3,0,0,0,3,1,28,19.1,+14
Klay Thompson,GSW,30,29,2023-12-25,33-320,GSW,@,DEN,L (-6),1,32:06,3,12,.250,3,10,.300,0,0,,0,6,6,1,1,1,3,1,9,2.6,-2
Klay Thompson,GSW,31,30,2023-12-28,33-323,GSW,,MIA,L (-12),1,25:20,4,11,.364,2,6,.333,3,4,.750,0,0,0,5,2,0,0,2,13,11.2,-26
Klay Thompson,GSW,32,31,2023-12-30,33-325,GSW,,DAL,L (-10),1,26:24,1,11,.091,1,6,.167,0,0,,0,2,2,1,0,0,1,0,3,-4.0,-7
Klay Thompson,GSW,33,32,2024-01-02,33-328,GSW,,ORL,W (+6),1,25:24,6,11,.545,3,8,.375,0,0,,0,3,3,2,0,1,1,4,15,10.1,+4
Klay Thompson,GSW,34,33,2024-01-04,33-330,GSW,,DEN,L (-3),1,35:08,9,18,.500,4,10,.400,2,2,1.000,0,3,3,3,1,1,0,2,24,18.9,-9
Klay Thompson,GSW,35,34,2024-01-05,33-331,GSW,,DET,W (+4),1,34:43,6,18,.333,3,9,.333,4,4,1.000,1,2,3,4,1,2,2,2,19,12.5,+14
Klay Thompson,GSW,36,35,2024-01-07,33-333,GSW,,TOR,L (-15),1,28:29,10,15,.667,5,7,.714,0,0,,0,0,0,3,0,0,2,0,25,18.6,-16
Klay Thompson,GSW,37,36,2024-01-10,33-336,GSW,,NOP,L (-36),1,24:09,5,10,.500,3,7,.429,0,0,,1,3,4,2,0,1,3,1,13,8.3,-17
Klay Thompson,GSW,38,37,2024-01-12,33-338,GSW,@,CHI,W (+9),1,33:59,9,19,.474,7,15,.467,5,6,.833,2,4,6,6,1,1,1,1,30,27.0,+10
Klay Thompson,GSW,39,38,2024-01-13,33-339,GSW,@,MIL,L (-11),1,35:32,7,23,.304,6,17,.353,1,1,1.000,2,1,3,3,0,0,2,2,21,8.7,-8
Klay Thompson,GSW,40,39,2024-01-15,33-341,GSW,@,MEM,L (-9),1,34:07,4,10,.400,1,4,.250,0,0,,0,0,0,3,0,0,0,1,9,5.3,-22
Klay Thompson,GSW,41,40,2024-01-24,33-350,GSW,,ATL,W (+22),1,30:09,8,18,.444,5,10,.500,3,3,1.000,1,1,2,3,0,1,2,2,24,15.6,+11
Klay Thompson,GSW,42,41,2024-01-25,33-351,GSW,,SAC,L (-1),1,31:07,5,14,.357,2,7,.286,4,4,1.000,0,1,1,1,1,1,1,5,16,7.9,-1
Klay Thompson,GSW,43,42,2024-01-27,33-353,GSW,,LAL,L (-1),1,46:58,9,24,.375,6,17,.353,0,0,,0,4,4,4,2,0,2,6,24,12.4,+2
Klay Thompson,GSW,44,,2024-01-30,33-356,GSW,,PHI,W (+12),Did Not Play
Klay Thompson,GSW,45,43,2024-02-02,33-359,GSW,@,MEM,W (+20),1,26:52,6,15,.400,2,9,.222,0,0,,0,2,2,0,0,1,0,0,14,7.2,+5
Klay Thompson,GSW,46,44,2024-02-03,33-360,GSW,@,ATL,L (-7),1,35:31,4,19,.211,2,13,.154,0,0,,0,4,4,2,3,1,1,0,10,3.6,-10
Klay Thompson,GSW,47,45,2024-02-05,33-362,GSW,@,BRK,W (+11),1,29:48,4,9,.444,0,3,.000,0,0,,0,6,6,3,2,0,1,1,8,7.8,-1
Klay Thompson,GSW,48,46,2024-02-07,33-364,GSW,@,PHI,W (+23),1,28:16,6,12,.500,4,5,.800,2,2,1.000,1,2,3,1,0,1,0,1,18,14.3,+24
Klay Thompson,GSW,49,,2024-02-08,34-000,GSW,@,IND,W (+22),Inactive
Klay Thompson,GSW,50,47,2024-02-10,34-002,GSW,,PHO,W (+1),1,24:20,2,10,.200,1,7,.143,0,0,,0,2,2,1,1,1,1,0,5,0.8,-3
Chris Paul,GSW,1,1,2023-10-24,38-171,GSW,,PHO,L (-4),1,34:13,4,15,.267,0,6,.000,6,7,.857,1,5,6,9,2,0,1,0,14,14.2,+5
Chris Paul,GSW,2,2,2023-10-27,38-174,GSW,@,SAC,W (+8),1,33:10,5,12,.417,0,2,.000,0,0,,0,2,2,12,3,0,3,2,10,11.8,+2
Chris Paul,GSW,3,3,2023-10-29,38-176,GSW,@,HOU,W (+11),0,27:25,3,8,.375,0,3,.000,2,2,1.000,0,5,5,7,1,0,1,1,8,9.6,+22
Chris Paul,GSW,4,4,2023-10-30,38-177,GSW,@,NOP,W (+28),0,25:13,6,10,.600,1,5,.200,0,0,,0,6,6,5,2,0,1,0,13,14.7,+17
Chris Paul,GSW,5,5,2023-11-01,38-179,GSW,,SAC,W (+1),0,28:16,1,5,.200,0,3,.000,0,0,,1,3,4,8,0,0,0,2,2,5.3,+5
Chris Paul,GSW,6,6,2023-11-03,38-181,GSW,@,OKC,W (+2),0,27:47,0,6,.000,0,2,.000,1,2,.500,0,2,2,13,2,0,0,1,1,7.7,+6
Chris Paul,GSW,7,7,2023-11-05,38-183,GSW,@,CLE,L (-11),0,24:36,2,10,.200,1,5,.200,0,0,,0,1,1,2,2,0,0,3,5,1.3,-12
Chris Paul,GSW,8,8,2023-11-06,38-184,GSW,@,DET,W (+11),0,21:24,6,9,.667,2,3,.667,3,3,1.000,0,5,5,6,0,0,0,0,17,18.8,+13
Chris Paul,GSW,9,9,2023-11-08,38-186,GSW,@,DEN,L (-3),0,26:54,4,10,.400,1,4,.250,0,0,,1,4,5,4,1,0,1,2,9,7.5,+5
Chris Paul,GSW,10,10,2023-11-11,38-189,GSW,,CLE,L (-8),0,26:25,4,7,.571,1,2,.500,0,0,,0,3,3,9,3,0,3,2,9,12.1,-12
Chris Paul,GSW,11,11,2023-11-12,38-190,GSW,,MIN,L (-6),0,21:43,0,3,.000,0,2,.000,2,2,1.000,0,1,1,5,0,0,2,4,2,0.1,-1
Chris Paul,GSW,12,12,2023-11-14,38-192,GSW,,MIN,L (-3),1,36:00,6,14,.429,2,3,.667,1,1,1.000,0,5,5,4,3,1,4,0,15,11.6,-9
Chris Paul,GSW,13,13,2023-11-16,38-194,GSW,,OKC,L (-19),1,27:33,4,8,.500,4,6,.667,3,3,1.000,0,3,3,8,1,0,1,1,15,17.1,-3
Chris Paul,GSW,14,14,2023-11-18,38-196,GSW,,OKC,L (-7),1,37:34,4,9,.444,4,7,.571,0,0,,1,3,4,11,3,0,0,3,12,18.4,+3
Chris Paul,GSW,15,15,2023-11-20,38-198,GSW,,HOU,W (+5),1,34:14,4,7,.571,3,5,.600,4,4,1.000,1,5,6,12,2,0,1,4,15,21.7,+12
Chris Paul,GSW,16,16,2023-11-22,38-200,GSW,@,PHO,L (-8),1,16:42,1,2,.500,0,1,.000,4,4,1.000,0,2,2,6,0,0,1,1,6,8.4,-18
Chris Paul,GSW,17,17,2023-11-24,38-202,GSW,,SAS,W (+6),0,28:58,2,6,.333,1,3,.333,0,0,,0,5,5,10,0,0,1,2,5,8.3,+16
Chris Paul,GSW,18,18,2023-11-28,38-206,GSW,@,SAC,L (-1),0,4:36,1,2,.500,1,2,.500,0,0,,0,0,0,0,2,0,0,1,3,3.6,0
Chris Paul,GSW,19,,2023-11-30,38-208,GSW,,LAC,W (+6),Inactive
Chris Paul,GSW,20,,2023-12-02,38-210,GSW,@,LAC,L (-1),Inactive
Chris Paul,GSW,21,19,2023-12-06,38-214,GSW,,POR,W (+4),0,20:29,1,4,.250,0,2,.000,0,0,,1,2,3,6,0,0,2,2,2,2.3,-4
Chris Paul,GSW,22,,2023-12-08,38-216,GSW,@,OKC,L (-2),Did Not Play
Chris Paul,GSW,23,20,2023-12-12,38-220,GSW,@,PHO,L (-3),0,30:10,5,8,.625,3,4,.750,2,3,.667,0,5,5,11,2,0,1,4,15,19.6,+12
Chris Paul,GSW,24,21,2023-12-14,38-222,GSW,@,LAC,L (-8),0,28:46,4,9,.444,2,5,.400,2,2,1.000,0,2,2,3,0,0,2,4,12,6.4,-11
Chris Paul,GSW,25,22,2023-12-16,38-224,GSW,,BRK,W (+4),0,29:53,1,4,.250,0,2,.000,0,0,,0,4,4,11,0,0,3,2,2,4.7,+3
Chris Paul,GSW,26,23,2023-12-17,38-225,GSW,@,POR,W (+4),0,31:36,2,7,.286,0,4,.000,0,0,,1,3,4,8,1,0,2,1,4,5.7,-4
Chris Paul,GSW,27,24,2023-12-19,38-227,GSW,,BOS,W (+6),0,35:09,4,12,.333,1,5,.200,0,0,,1,6,7,12,0,0,0,2,9,12.3,+9
Chris Paul,GSW,28,25,2023-12-22,38-230,GSW,,WAS,W (+11),0,25:02,2,7,.286,0,3,.000,0,1,.000,0,7,7,10,1,0,1,2,4,7.8,+27
Chris Paul,GSW,29,26,2023-12-23,38-231,GSW,,POR,W (+20),0,26:32,1,4,.250,0,2,.000,0,0,,0,3,3,11,3,0,1,1,2,9.8,+9
Chris Paul,GSW,30,27,2023-12-25,38-233,GSW,@,DEN,L (-6),0,28:21,5,10,.500,3,5,.600,0,0,,1,2,3,3,0,0,1,1,13,10.0,+13
Chris Paul,GSW,31,28,2023-12-28,38-236,GSW,,MIA,L (-12),0,27:02,3,6,.500,1,4,.250,2,2,1.000,0,4,4,4,0,0,3,4,9,5.4,-8
Chris Paul,GSW,32,29,2023-12-30,38-238,GSW,,DAL,L (-10),1,32:38,9,14,.643,6,9,.667,0,0,,0,2,2,6,2,1,0,2,24,24.5,-10
Chris Paul,GSW,33,30,2024-01-02,38-241,GSW,,ORL,W (+6),1,29:59,3,5,.600,3,3,1.000,3,4,.750,0,2,2,4,0,0,1,1,12,11.3,-8
Chris Paul,GSW,34,31,2024-01-04,38-243,GSW,,DEN,L (-3),1,30:14,4,7,.571,1,3,.333,0,1,.000,1,3,4,6,0,0,0,2,9,10.3,+4
Chris Paul,GSW,35,32,2024-01-05,38-244,GSW,,DET,W (+4),1,23:32,3,5,.600,2,4,.500,0,1,.000,0,6,6,4,0,1,1,2,8,8.8,+2
Chris Paul,GSW,36,,2024-01-07,38-246,GSW,,TOR,L (-15),Inactive
Chris Paul,GSW,37,,2024-01-10,38-249,GSW,,NOP,L (-36),Inactive
Chris Paul,GSW,38,,2024-01-12,38-251,GSW,@,CHI,W (+9),Inactive
Chris Paul,GSW,39,,2024-01-13,38-252,GSW,@,MIL,L (-11),Inactive
Chris Paul,GSW,40,,2024-01-15,38-254,GSW,@,MEM,L (-9),Inactive
Chris Paul,GSW,41,,2024-01-24,38-263,GSW,,ATL,W (+22),Inactive
Chris Paul,GSW,42,,2024-01-25,38-264,GSW,,SAC,L (-1),Inactive
Chris Paul,GSW,43,,2024-01-27,38-266,GSW,,LAL,L (-1),Inactive
Chris Paul,GSW,44,,2024-01-30,38-269,GSW,,PHI,W (+12),Inactive
Chris Paul,GSW,45,,2024-02-02,38-272,GSW,@,MEM,W (+20),Inactive
Chris Paul,GSW,46,,2024-02-03,38-273,GSW,@,ATL,L (-7),Inactive
Chris Paul,GSW,47,,2024-02-05,38-275,GSW,@,BRK,W (+11),Inactive
Chris Paul,GSW,48,,2024-02-07,38-277,GSW,@,PHI,W (+23),Inactive
Chris Paul,GSW,49,,2024-02-08,38-278,GSW,@,IND,W (+22),Inactive
Chris Paul,GSW,50,,2024-02-10,38-280,GSW,,PHO,W (+1),Inactive
Andrew Wiggins,GSW,1,1,2023-10-24,28-243,GSW,,PHO,L (-4),1,27:17,4,12,.333,0,3,.000,2,3,.667,1,0,1,0,0,1,0,3,10,3.0,-22
Andrew Wiggins,GSW,2,2,2023-10-27,28-246,GSW,@,SAC,W (+8),1,26:55,5,13,.385,0,3,.000,1,2,.500,1,4,5,3,0,2,2,4,11,5.3,+2
Andrew Wiggins,GSW,3,3,2023-10-29,28-248,GSW,@,HOU,W (+11),1,28:12,4,10,.400,1,3,.333,4,5,.800,0,0,0,0,0,0,2,2,13,4.4,-4
Andrew Wiggins,GSW,4,4,2023-10-30,28-249,GSW,@,NOP,W (+28),1,20:27,4,8,.500,1,2,.500,0,2,.000,1,2,3,0,0,0,3,2,9,1.7,+10
Andrew Wiggins,GSW,5,5,2023-11-01,28-251,GSW,,SAC,W (+1),1,25:18,6,10,.600,0,1,.000,2,2,1.000,0,2,2,0,0,0,1,2,14,8.2,-5
Andrew Wiggins,GSW,6,6,2023-11-03,28-253,GSW,@,OKC,W (+2),1,26:32,6,11,.545,0,1,.000,5,8,.625,4,1,5,1,0,0,0,1,17,13.9,-14
Andrew Wiggins,GSW,7,7,2023-11-05,28-255,GSW,@,CLE,L (-11),1,26:09,3,9,.333,1,2,.500,1,4,.250,3,2,5,1,0,0,0,1,8,4.7,-5
Andrew Wiggins,GSW,8,8,2023-11-06,28-256,GSW,@,DET,W (+11),1,21:34,2,9,.222,0,2,.000,0,2,.000,3,3,6,1,1,1,2,0,4,1.1,-4
Andrew Wiggins,GSW,9,9,2023-11-08,28-258,GSW,@,DEN,L (-3),1,28:36,4,13,.308,0,3,.000,3,4,.750,3,2,5,0,0,0,1,3,11,3.6,-6
Andrew Wiggins,GSW,10,10,2023-11-11,28-261,GSW,,CLE,L (-8),1,29:08,6,12,.500,1,4,.250,0,2,.000,3,2,5,3,0,0,3,2,13,7.2,-13
Andrew Wiggins,GSW,11,11,2023-11-12,28-262,GSW,,MIN,L (-6),1,25:26,3,7,.429,0,2,.000,0,2,.000,2,2,4,2,1,0,1,4,6,3.3,-13
Andrew Wiggins,GSW,12,12,2023-11-14,28-264,GSW,,MIN,L (-3),1,27:37,4,15,.267,1,7,.143,0,0,,2,5,7,0,3,1,4,5,9,0.7,+2
Andrew Wiggins,GSW,13,13,2023-11-16,28-266,GSW,,OKC,L (-19),1,26:16,6,13,.462,0,4,.000,0,0,,4,2,6,2,0,0,5,2,12,4.3,-2
Andrew Wiggins,GSW,14,14,2023-11-18,28-268,GSW,,OKC,L (-7),1,34:39,12,19,.632,5,8,.625,2,4,.500,0,0,0,3,1,1,0,4,31,23.9,+6
Andrew Wiggins,GSW,15,15,2023-11-20,28-270,GSW,,HOU,W (+5),1,30:00,3,10,.300,2,3,.667,4,4,1.000,4,3,7,1,0,0,0,2,12,9.8,-3
Andrew Wiggins,GSW,16,16,2023-11-22,28-272,GSW,@,PHO,L (-8),1,25:18,4,11,.364,0,3,.000,3,4,.750,2,2,4,1,0,1,2,1,11,5.5,-14
Andrew Wiggins,GSW,17,17,2023-11-24,28-274,GSW,,SAS,W (+6),1,24:40,4,10,.400,2,4,.500,0,0,,0,4,4,0,0,0,3,3,10,1.6,-1
Andrew Wiggins,GSW,18,18,2023-11-28,28-278,GSW,@,SAC,L (-1),1,35:55,11,18,.611,2,5,.400,5,6,.833,2,8,10,3,0,0,3,5,29,21.3,-1
Andrew Wiggins,GSW,19,,2023-11-30,28-280,GSW,,LAC,W (+6),Inactive
Andrew Wiggins,GSW,20,,2023-12-02,28-282,GSW,@,LAC,L (-1),Inactive
Andrew Wiggins,GSW,21,19,2023-12-06,28-286,GSW,,POR,W (+4),1,27:24,3,12,.250,0,1,.000,3,3,1.000,1,2,3,1,0,0,1,1,9,2.4,+6
Andrew Wiggins,GSW,22,20,2023-12-08,28-288,GSW,@,OKC,L (-2),1,32:16,4,11,.364,2,4,.500,2,2,1.000,2,4,6,1,0,0,6,3,12,2.0,-1
Andrew Wiggins,GSW,23,21,2023-12-12,28-292,GSW,@,PHO,L (-3),1,14:40,1,7,.143,1,3,.333,0,0,,2,2,4,1,0,0,3,1,3,-2.2,-19
Andrew Wiggins,GSW,24,22,2023-12-14,28-294,GSW,@,LAC,L (-8),0,21:56,4,9,.444,0,4,.000,1,2,.500,2,1,3,0,0,1,0,5,9,4.3,-7
Andrew Wiggins,GSW,25,23,2023-12-16,28-296,GSW,,BRK,W (+4),0,26:32,4,9,.444,1,1,1.000,5,5,1.000,2,3,5,1,1,0,0,0,14,13.3,0
Andrew Wiggins,GSW,26,24,2023-12-17,28-297,GSW,@,POR,W (+4),0,29:20,9,12,.750,4,6,.667,3,4,.750,0,7,7,2,1,1,0,2,25,24.2,-3
Andrew Wiggins,GSW,27,25,2023-12-19,28-299,GSW,,BOS,W (+6),0,21:34,2,11,.182,0,1,.000,2,2,1.000,5,2,7,1,0,0,0,1,6,3.5,-10
Andrew Wiggins,GSW,28,,2023-12-22,28-302,GSW,,WAS,W (+11),Inactive
Andrew Wiggins,GSW,29,,2023-12-23,28-303,GSW,,POR,W (+20),Inactive
Andrew Wiggins,GSW,30,26,2023-12-25,28-305,GSW,@,DEN,L (-6),0,28:49,7,11,.636,2,4,.500,6,6,1.000,1,2,3,2,0,1,2,5,22,16.5,+18
Andrew Wiggins,GSW,31,27,2023-12-28,28-308,GSW,,MIA,L (-12),0,25:56,4,11,.364,0,3,.000,3,4,.750,1,1,2,4,0,0,1,2,11,6.5,+5
Andrew Wiggins,GSW,32,28,2023-12-30,28-310,GSW,,DAL,L (-10),0,27:56,5,13,.385,1,3,.333,3,3,1.000,3,2,5,4,1,1,0,2,14,13.3,-1
Andrew Wiggins,GSW,33,29,2024-01-02,28-313,GSW,,ORL,W (+6),0,21:20,4,7,.571,1,3,.333,1,3,.333,0,3,3,0,2,0,1,1,10,7.4,-3
Andrew Wiggins,GSW,34,30,2024-01-04,28-315,GSW,,DEN,L (-3),0,27:16,5,10,.500,1,4,.250,0,0,,2,1,3,0,0,1,1,2,11,6.6,-14
Andrew Wiggins,GSW,35,31,2024-01-05,28-316,GSW,,DET,W (+4),0,18:36,1,5,.200,1,2,.500,0,0,,1,1,2,2,0,0,1,2,3,0.5,-5
Andrew Wiggins,GSW,36,32,2024-01-07,28-318,GSW,,TOR,L (-15),1,16:58,1,6,.167,0,2,.000,1,2,.500,0,2,2,1,0,0,1,0,3,-0.9,-29
Andrew Wiggins,GSW,37,33,2024-01-10,28-321,GSW,,NOP,L (-36),0,22:57,2,8,.250,1,3,.333,0,0,,0,2,2,2,0,0,1,2,5,0.4,-29
Andrew Wiggins,GSW,38,34,2024-01-12,28-323,GSW,@,CHI,W (+9),1,30:44,8,13,.615,1,5,.200,0,0,,3,2,5,8,1,1,0,2,17,20.3,+4
Andrew Wiggins,GSW,39,35,2024-01-13,28-324,GSW,@,MIL,L (-11),1,32:29,3,13,.231,1,3,.333,0,0,,3,1,4,1,0,0,0,3,7,1.0,-14
Andrew Wiggins,GSW,40,36,2024-01-15,28-326,GSW,@,MEM,L (-9),1,30:50,7,13,.538,1,3,.333,1,2,.500,1,4,5,1,0,2,1,1,16,11.9,+9
Andrew Wiggins,GSW,41,37,2024-01-24,28-335,GSW,,ATL,W (+22),1,29:27,4,11,.364,0,4,.000,4,4,1.000,2,3,5,1,0,2,0,4,12,8.7,+11
Andrew Wiggins,GSW,42,38,2024-01-25,28-336,GSW,,SAC,L (-1),1,30:53,6,8,.750,2,3,.667,3,4,.750,0,4,4,4,0,0,2,2,17,14.6,-4
Andrew Wiggins,GSW,43,39,2024-01-27,28-338,GSW,,LAL,L (-1),1,41:21,8,12,.667,3,4,.750,3,5,.600,1,4,5,3,2,1,2,6,22,18.3,+1
Andrew Wiggins,GSW,44,40,2024-01-30,28-341,GSW,,PHI,W (+12),1,38:19,8,10,.800,1,2,.500,6,6,1.000,0,5,5,4,3,1,1,2,23,25.4,+18
Andrew Wiggins,GSW,45,41,2024-02-02,28-344,GSW,@,MEM,W (+20),1,30:07,3,8,.375,1,2,.500,2,2,1.000,0,2,2,0,1,2,0,0,9,7.6,+9
Andrew Wiggins,GSW,46,42,2024-02-03,28-345,GSW,@,ATL,L (-7),1,19:03,1,6,.167,0,2,.000,0,0,,0,4,4,0,0,2,0,1,2,0.4,+2
Andrew Wiggins,GSW,47,,2024-02-05,28-347,GSW,@,BRK,W (+11),Inactive
Andrew Wiggins,GSW,48,43,2024-02-07,28-349,GSW,@,PHI,W (+23),1,23:13,9,14,.643,2,3,.667,1,2,.500,4,6,10,1,1,1,0,1,21,21.0,+17
Andrew Wiggins,GSW,49,44,2024-02-08,28-350,GSW,@,IND,W (+22),1,26:11,5,10,.500,1,3,.333,0,0,,0,4,4,5,1,0,0,3,11,10.5,+9
Andrew Wiggins,GSW,50,45,2024-02-10,28-352,GSW,,PHO,W (+1),1,28:20,5,13,.385,1,4,.250,1,2,.500,1,4,5,3,2,0,0,3,12,9.3,+2
Draymond Green,GSW,1,,2023-10-24,33-234,GSW,,PHO,L (-4),Inactive
Draymond Green,GSW,2,,2023-10-27,33-237,GSW,@,SAC,W (+8),Inactive
Draymond Green,GSW,3,1,2023-10-29,33-239,GSW,@,HOU,W (+11),1,20:43,2,4,.500,0,0,,0,1,.000,1,4,5,5,0,0,4,3,4,1.8,+2
Draymond Green,GSW,4,2,2023-10-30,33-240,GSW,@,NOP,W (+28),1,21:34,3,8,.375,0,2,.000,0,0,,1,5,6,7,0,1,1,2,6,7.6,+6
