Player,team,Rk,G,Date,Age,Tm,Place,Opp,Outcome,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff,Position
Dennis Schröder,BRK,29,29.0,2023-12-23,30-099,TOR,,UTA,L (-7),1,33:02,4.0,9.0,0.444,1.0,3.0,0.333,2.0,3.0,0.667,1.0,2.0,3.0,7.0,3.0,0.0,4.0,2.0,11.0,10.3,-1.0,14.241,2.793,6.759,1.103,0.103,-3.241,0.207,0.241,1.897,-0.103,PG
Dennis Schröder,BRK,29,29.0,2023-12-23,30-099,TOR,,UTA,L (-7),1,33:02,4.0,9.0,0.444,1.0,3.0,0.333,2.0,3.0,0.667,1.0,2.0,3.0,7.0,3.0,0.0,4.0,2.0,11.0,10.3,-1.0,14.241,2.793,6.759,1.103,0.103,-3.241,0.207,0.241,1.897,-0.103,PG
Dennis Schröder,BRK,32,32.0,2023-12-30,30-106,TOR,Away,DET,L (-2),1,36:59,11.0,18.0,0.611,3.0,6.0,0.5,5.0,5.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,30.0,26.7,4.0,14.767,2.7,6.833,1.067,0.1,15.233,-2.7,2.167,-1.067,-0.1,PG
Dennis Schröder,BRK,32,32.0,2023-12-30,30-106,TOR,Away,DET,L (-2),1,36:59,11.0,18.0,0.611,3.0,6.0,0.5,5.0,5.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,30.0,26.7,4.0,14.767,2.7,6.833,1.067,0.1,15.233,-2.7,2.167,-1.067,-0.1,PG
Dennis Schröder,BRK,38,38.0,2024-01-10,30-117,TOR,Away,LAC,L (-6),1,33:30,8.0,13.0,0.615,1.0,5.0,0.2,5.0,5.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,22.0,16.8,-1.0,15.0,2.645,6.742,1.032,0.097,7.0,-1.645,-2.742,-1.032,-0.097,PG
Dennis Schröder,BRK,38,38.0,2024-01-10,30-117,TOR,Away,LAC,L (-6),1,33:30,8.0,13.0,0.615,1.0,5.0,0.2,5.0,5.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,22.0,16.8,-1.0,15.0,2.645,6.742,1.032,0.097,7.0,-1.645,-2.742,-1.032,-0.097,PG
Dennis Schröder,BRK,46,46.0,2024-01-28,30-135,TOR,Away,ATL,L (-1),1,29:09,5.0,12.0,0.417,1.0,4.0,0.25,3.0,4.0,0.75,0.0,3.0,3.0,6.0,4.0,0.0,4.0,6.0,14.0,9.9,7.0,14.969,2.656,6.719,1.125,0.094,-0.969,0.344,-0.719,2.875,-0.094,PG
Dennis Schröder,BRK,46,46.0,2024-01-28,30-135,TOR,Away,ATL,L (-1),1,29:09,5.0,12.0,0.417,1.0,4.0,0.25,3.0,4.0,0.75,0.0,3.0,3.0,6.0,4.0,0.0,4.0,6.0,14.0,9.9,7.0,14.969,2.656,6.719,1.125,0.094,-0.969,0.344,-0.719,2.875,-0.094,PG
Dennis Schröder,BRK,47,47.0,2024-01-30,30-137,TOR,Away,CHI,W (+11),1,33:54,5.0,11.0,0.455,0.0,1.0,0.0,6.0,7.0,0.857,1.0,2.0,3.0,10.0,2.0,1.0,6.0,2.0,16.0,14.1,6.0,15.0,2.667,6.818,1.152,0.121,1.0,0.333,3.182,0.848,0.879,PG
Dennis Schröder,BRK,47,47.0,2024-01-30,30-137,TOR,Away,CHI,W (+11),1,33:54,5.0,11.0,0.455,0.0,1.0,0.0,6.0,7.0,0.857,1.0,2.0,3.0,10.0,2.0,1.0,6.0,2.0,16.0,14.1,6.0,15.0,2.667,6.818,1.152,0.121,1.0,0.333,3.182,0.848,0.879,PG
Dennis Schröder,BRK,55,54.0,2024-02-14,30-152,BRK,Away,BOS,L (-50),1,17:50,2.0,8.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,-0.6,-27.0,14.676,2.676,6.647,1.118,0.118,-10.676,0.324,-5.647,-1.118,-0.118,PG
Dennis Schröder,BRK,55,54.0,2024-02-14,30-152,BRK,Away,BOS,L (-50),1,17:50,2.0,8.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,-0.6,-27.0,14.676,2.676,6.647,1.118,0.118,-10.676,0.324,-5.647,-1.118,-0.118,PG
DeMar DeRozan,CHI,1,1.0,2023-10-25,34-079,CHI,,OKC,L (-20),1,32:53,9.0,20.0,0.45,1.0,3.0,0.333,1.0,3.0,0.333,2.0,3.0,5.0,2.0,1.0,1.0,0.0,1.0,20.0,13.8,-29.0,20.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,SF
DeMar DeRozan,CHI,2,2.0,2023-10-27,34-081,CHI,,TOR,W (+1),1,41:21,11.0,22.0,0.5,1.0,3.0,0.333,10.0,14.0,0.714,1.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,33.0,26.0,0.0,26.5,4.5,2.5,2.5,1.0,6.5,-0.5,0.5,1.5,0.0,SF
DeMar DeRozan,CHI,3,3.0,2023-10-28,34-082,CHI,Away,DET,L (-16),1,31:49,7.0,13.0,0.538,0.0,1.0,0.0,6.0,7.0,0.857,1.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,20.0,17.3,-11.0,24.333,3.667,3.0,2.0,1.333,-4.333,-1.667,1.0,-1.0,0.667,SF
DeMar DeRozan,CHI,4,4.0,2023-10-30,34-084,CHI,Away,IND,W (+7),1,34:42,6.0,19.0,0.316,0.0,1.0,0.0,8.0,8.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,2.0,20.0,13.1,15.0,23.25,3.5,3.25,1.5,1.25,-3.25,-0.5,0.75,-1.5,-0.25,SF
DeMar DeRozan,CHI,5,5.0,2023-11-01,34-086,CHI,Away,DAL,L (-9),1,32:48,5.0,13.0,0.385,0.0,1.0,0.0,6.0,6.0,1.0,1.0,2.0,3.0,7.0,1.0,0.0,2.0,3.0,16.0,12.9,-17.0,21.8,3.4,4.0,1.4,1.0,-5.8,-0.4,3.0,-0.4,-1.0,SF
DeMar DeRozan,CHI,6,6.0,2023-11-03,34-088,CHI,,BRK,L (-2),1,33:28,9.0,20.0,0.45,2.0,4.0,0.5,4.0,4.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,24.0,17.1,-16.0,22.167,3.0,4.0,1.167,0.833,1.833,-2.0,0.0,-1.167,-0.833,SF
DeMar DeRozan,CHI,7,7.0,2023-11-04,34-089,CHI,Away,DEN,L (-22),1,33:46,7.0,16.0,0.438,0.0,1.0,0.0,3.0,4.0,0.75,0.0,3.0,3.0,6.0,0.0,0.0,0.0,4.0,17.0,11.7,-18.0,21.429,3.0,4.286,1.0,0.714,-4.429,0.0,1.714,-1.0,-0.714,SF
DeMar DeRozan,CHI,8,8.0,2023-11-06,34-091,CHI,,UTA,W (+17),1,29:50,8.0,13.0,0.615,1.0,1.0,1.0,4.0,5.0,0.8,3.0,2.0,5.0,4.0,4.0,0.0,1.0,3.0,21.0,22.0,2.0,21.375,3.25,4.25,1.375,0.625,-0.375,1.75,-0.25,2.625,-0.625,SF
DeMar DeRozan,CHI,9,9.0,2023-11-08,34-093,CHI,,PHO,L (-1),1,39:54,6.0,20.0,0.3,1.0,4.0,0.25,9.0,11.0,0.818,0.0,2.0,2.0,7.0,1.0,2.0,2.0,2.0,22.0,14.7,-3.0,21.444,3.111,4.556,1.333,0.778,0.556,-1.111,2.444,-0.333,1.222,SF
DeMar DeRozan,CHI,10,10.0,2023-11-12,34-097,CHI,,DET,W (+11),1,36:53,11.0,19.0,0.579,2.0,3.0,0.667,5.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,29.0,23.9,12.0,22.2,2.9,4.2,1.2,1.1,6.8,-1.9,-3.2,-1.2,2.9,SF
DeMar DeRozan,CHI,11,11.0,2023-11-13,34-098,CHI,Away,MIL,L (-9),1,36:58,3.0,14.0,0.214,0.0,3.0,0.0,5.0,5.0,1.0,2.0,2.0,4.0,7.0,0.0,1.0,1.0,3.0,11.0,7.8,-2.0,21.182,3.0,4.455,1.091,1.091,-10.182,1.0,2.545,-1.091,-0.091,SF
DeMar DeRozan,CHI,13,12.0,2023-11-17,34-102,CHI,,ORL,L (-6),1,36:02,10.0,20.0,0.5,1.0,1.0,1.0,2.0,4.0,0.5,0.0,4.0,4.0,3.0,1.0,0.0,3.0,1.0,23.0,13.1,-6.0,21.333,3.083,4.333,1.083,1.0,1.667,0.917,-1.333,-0.083,-1.0,SF
DeMar DeRozan,CHI,14,13.0,2023-11-18,34-103,CHI,,MIA,W (+5),1,39:39,6.0,12.0,0.5,2.0,4.0,0.5,9.0,13.0,0.692,1.0,3.0,4.0,4.0,1.0,0.0,3.0,1.0,23.0,17.4,-11.0,21.462,3.154,4.308,1.077,0.923,1.538,0.846,-0.308,-0.077,-0.923,SF
DeMar DeRozan,CHI,15,14.0,2023-11-20,34-105,CHI,,MIA,L (-18),1,34:17,6.0,10.0,0.6,2.0,4.0,0.5,1.0,1.0,1.0,0.0,4.0,4.0,5.0,0.0,1.0,0.0,1.0,15.0,15.4,-15.0,21.0,3.214,4.357,1.0,0.929,-6.0,0.786,0.643,-1.0,0.071,SF
DeMar DeRozan,CHI,16,15.0,2023-11-22,34-107,CHI,Away,OKC,L (-14),1,36:30,6.0,17.0,0.353,0.0,2.0,0.0,13.0,13.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,3.0,25.0,21.2,-16.0,21.267,3.133,4.467,1.067,0.933,3.733,-1.133,1.533,0.933,0.067,SF
DeMar DeRozan,CHI,17,16.0,2023-11-24,34-109,CHI,Away,TOR,L (-13),1,38:39,7.0,16.0,0.438,0.0,1.0,0.0,5.0,9.0,0.556,0.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,19.0,11.2,-31.0,21.125,3.125,4.438,1.062,0.938,-2.125,-0.125,-0.438,-0.062,0.062,SF
DeMar DeRozan,CHI,18,17.0,2023-11-26,34-111,CHI,Away,BRK,L (-9),1,37:49,11.0,22.0,0.5,2.0,4.0,0.5,3.0,5.0,0.6,2.0,4.0,6.0,6.0,1.0,0.0,1.0,2.0,27.0,21.2,5.0,21.471,3.294,4.529,1.059,0.882,5.529,2.706,1.471,-0.059,-0.882,SF
DeMar DeRozan,CHI,19,18.0,2023-11-28,34-113,CHI,Away,BOS,L (-27),1,25:41,7.0,14.0,0.5,1.0,3.0,0.333,4.0,4.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,19.0,14.0,-20.0,21.333,3.222,4.611,1.0,0.833,-2.333,-1.222,1.389,-1.0,-0.833,SF
DeMar DeRozan,CHI,21,19.0,2023-12-02,34-117,CHI,,NOP,W (+6),1,39:59,10.0,18.0,0.556,2.0,4.0,0.5,2.0,2.0,1.0,0.0,5.0,5.0,10.0,0.0,0.0,2.0,3.0,24.0,20.7,2.0,21.474,3.316,4.895,0.947,0.789,2.526,1.684,5.105,-0.947,-0.789,SF
DeMar DeRozan,CHI,22,20.0,2023-12-06,34-121,CHI,,CHO,W (+11),1,36:43,8.0,20.0,0.4,1.0,3.0,0.333,12.0,14.0,0.857,0.0,6.0,6.0,3.0,0.0,1.0,2.0,1.0,29.0,19.6,17.0,21.85,3.45,4.8,0.9,0.8,7.15,2.55,-1.8,-0.9,0.2,SF
DeMar DeRozan,CHI,23,21.0,2023-12-08,34-123,CHI,Away,SAS,W (+9),1,38:38,7.0,24.0,0.292,0.0,2.0,0.0,6.0,10.0,0.6,1.0,5.0,6.0,10.0,3.0,0.0,2.0,2.0,20.0,13.8,13.0,21.762,3.571,5.048,1.0,0.762,-1.762,2.429,4.952,2.0,-0.762,SF
DeMar DeRozan,CHI,24,22.0,2023-12-11,34-126,CHI,Away,MIL,L (-4),1,41:48,14.0,30.0,0.467,3.0,6.0,0.5,10.0,12.0,0.833,0.0,2.0,2.0,11.0,0.0,0.0,2.0,5.0,41.0,29.1,6.0,22.636,3.5,5.318,0.955,0.727,18.364,-1.5,5.682,-0.955,-0.727,SF
DeMar DeRozan,CHI,25,23.0,2023-12-12,34-127,CHI,,DEN,L (-8),1,36:54,3.0,13.0,0.231,1.0,4.0,0.25,7.0,7.0,1.0,0.0,4.0,4.0,5.0,1.0,2.0,0.0,5.0,14.0,11.2,-7.0,22.261,3.522,5.304,0.957,0.783,-8.261,0.478,-0.304,0.043,1.217,SF
DeMar DeRozan,CHI,26,24.0,2023-12-14,34-129,CHI,Away,MIA,W (+8),1,40:41,6.0,14.0,0.429,1.0,3.0,0.333,10.0,11.0,0.909,2.0,3.0,5.0,4.0,0.0,0.0,3.0,2.0,23.0,16.5,14.0,22.292,3.583,5.25,0.917,0.75,0.708,1.417,-1.25,-0.917,-0.75,SF
DeMar DeRozan,CHI,27,25.0,2023-12-16,34-131,CHI,Away,MIA,L (-2),1,41:57,9.0,13.0,0.692,1.0,2.0,0.5,8.0,9.0,0.889,1.0,2.0,3.0,5.0,2.0,3.0,3.0,1.0,27.0,26.6,5.0,22.48,3.56,5.24,0.96,0.84,4.52,-0.56,-0.24,1.04,2.16,SF
DeMar DeRozan,CHI,28,26.0,2023-12-18,34-133,CHI,Away,PHI,W (+4),1,36:50,5.0,15.0,0.333,0.0,0.0,,5.0,6.0,0.833,0.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,15.0,13.1,-5.0,22.192,3.577,5.231,1.077,0.846,-7.192,0.423,-0.231,2.923,0.154,SF
DeMar DeRozan,CHI,29,27.0,2023-12-20,34-135,CHI,,LAL,W (+16),1,35:53,12.0,16.0,0.75,0.0,2.0,0.0,3.0,3.0,1.0,0.0,7.0,7.0,9.0,1.0,1.0,3.0,3.0,27.0,26.5,17.0,22.37,3.704,5.37,1.074,0.852,4.63,3.296,3.63,-0.074,0.148,SF
DeMar DeRozan,CHI,30,28.0,2023-12-21,34-136,CHI,,SAS,W (+19),1,35:55,9.0,15.0,0.6,1.0,3.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,5.0,0.0,1.0,0.0,1.0,21.0,19.1,10.0,22.321,3.714,5.357,1.036,0.857,-1.321,0.286,-0.357,-1.036,0.143,SF
DeMar DeRozan,CHI,31,29.0,2023-12-23,34-138,CHI,,CLE,L (-14),1,40:08,6.0,14.0,0.429,1.0,3.0,0.333,8.0,9.0,0.889,0.0,5.0,5.0,8.0,3.0,0.0,2.0,4.0,21.0,19.7,-8.0,22.276,3.759,5.448,1.103,0.828,-1.276,1.241,2.552,1.897,-0.828,SF
DeMar DeRozan,CHI,32,30.0,2023-12-26,34-141,CHI,,ATL,W (+5),1,40:18,8.0,17.0,0.471,2.0,3.0,0.667,7.0,7.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0,3.0,25.0,19.9,8.0,22.367,3.7,5.467,1.1,0.8,2.633,-1.7,0.533,-0.1,-0.8,SF
DeMar DeRozan,CHI,33,31.0,2023-12-28,34-143,CHI,,IND,L (-16),1,37:25,7.0,19.0,0.368,0.0,3.0,0.0,7.0,8.0,0.875,0.0,5.0,5.0,5.0,2.0,0.0,1.0,1.0,21.0,15.7,-18.0,22.323,3.742,5.452,1.129,0.774,-1.323,1.258,-0.452,0.871,-0.774,SF
DeMar DeRozan,CHI,34,32.0,2023-12-30,34-145,CHI,,PHI,W (+13),1,37:11,9.0,17.0,0.529,0.0,2.0,0.0,6.0,7.0,0.857,0.0,6.0,6.0,5.0,0.0,0.0,2.0,0.0,24.0,18.6,19.0,22.375,3.812,5.438,1.094,0.75,1.625,2.188,-0.438,-1.094,-0.75,SF
DeMar DeRozan,CHI,35,33.0,2024-01-02,34-148,CHI,Away,PHI,L (-13),1,30:25,5.0,10.0,0.5,0.0,3.0,0.0,6.0,7.0,0.857,0.0,4.0,4.0,3.0,0.0,0.0,1.0,4.0,16.0,11.3,-24.0,22.182,3.818,5.364,1.061,0.727,-6.182,0.182,-2.364,-1.061,-0.727,SF
DeMar DeRozan,CHI,36,34.0,2024-01-03,34-149,CHI,Away,NYK,L (-16),1,38:30,10.0,13.0,0.769,3.0,4.0,0.75,5.0,5.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,28.0,27.9,-25.0,22.353,3.794,5.324,1.059,0.735,5.647,-0.794,-1.324,-0.059,0.265,SF
DeMar DeRozan,CHI,37,35.0,2024-01-05,34-151,CHI,,CHO,W (+13),1,37:31,6.0,10.0,0.6,0.0,2.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,6.0,3.0,0.0,3.0,4.0,17.0,15.3,18.0,22.2,3.714,5.343,1.114,0.714,-5.2,-2.714,0.657,1.886,-0.714,SF
DeMar DeRozan,CHI,38,36.0,2024-01-08,34-154,CHI,Away,CHO,W (+7),1,43:49,7.0,16.0,0.438,1.0,3.0,0.333,3.0,4.0,0.75,0.0,7.0,7.0,7.0,3.0,1.0,3.0,0.0,18.0,16.9,14.0,22.083,3.806,5.389,1.167,0.722,-4.083,3.194,1.611,1.833,0.278,SF
DeMar DeRozan,CHI,39,37.0,2024-01-10,34-156,CHI,,HOU,W (+5),1,42:31,5.0,19.0,0.263,3.0,6.0,0.5,6.0,6.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,2.0,19.0,9.9,-9.0,22.0,3.811,5.351,1.135,0.703,-3.0,0.189,-1.351,-1.135,-0.703,SF
DeMar DeRozan,CHI,40,38.0,2024-01-12,34-158,CHI,,GSW,L (-9),1,40:59,15.0,21.0,0.714,2.0,5.0,0.4,7.0,8.0,0.875,1.0,6.0,7.0,5.0,0.0,0.0,1.0,5.0,39.0,32.9,4.0,22.447,3.895,5.342,1.105,0.684,16.553,3.105,-0.342,-1.105,-0.684,SF
DeMar DeRozan,CHI,41,39.0,2024-01-13,34-159,CHI,Away,SAS,W (+6),1,34:25,8.0,19.0,0.421,2.0,5.0,0.4,2.0,2.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,20.0,13.5,6.0,22.385,3.897,5.308,1.077,0.667,-2.385,0.103,-1.308,-1.077,-0.667,SF
DeMar DeRozan,CHI,42,40.0,2024-01-15,34-161,CHI,Away,CLE,L (-18),1,38:07,3.0,8.0,0.375,0.0,1.0,0.0,0.0,0.0,,0.0,6.0,6.0,3.0,2.0,1.0,2.0,3.0,6.0,5.0,-17.0,21.975,3.95,5.25,1.1,0.675,-15.975,2.05,-2.25,0.9,0.325,SF
DeMar DeRozan,CHI,43,41.0,2024-01-18,34-164,CHI,Away,TOR,W (+6),1,38:03,9.0,20.0,0.45,0.0,4.0,0.0,6.0,7.0,0.857,1.0,6.0,7.0,6.0,1.0,0.0,2.0,2.0,24.0,18.1,6.0,22.024,4.024,5.268,1.098,0.659,1.976,2.976,0.732,-0.098,-0.659,SF
DeMar DeRozan,CHI,44,42.0,2024-01-20,34-166,CHI,,MEM,W (+29),1,36:36,7.0,20.0,0.35,1.0,4.0,0.25,3.0,4.0,0.75,1.0,3.0,4.0,8.0,1.0,1.0,1.0,0.0,18.0,14.3,23.0,21.929,4.024,5.333,1.095,0.667,-3.929,-0.024,2.667,-0.095,0.333,SF
DeMar DeRozan,CHI,45,43.0,2024-01-22,34-168,CHI,Away,PHO,L (-2),1,39:50,8.0,17.0,0.471,1.0,3.0,0.333,4.0,6.0,0.667,1.0,4.0,5.0,3.0,1.0,0.0,2.0,3.0,21.0,13.3,-10.0,21.907,4.047,5.279,1.093,0.651,-0.907,0.953,-2.279,-0.093,-0.651,SF
DeMar DeRozan,CHI,46,44.0,2024-01-25,34-171,CHI,Away,LAL,L (-9),1,40:43,10.0,14.0,0.714,1.0,1.0,1.0,11.0,12.0,0.917,0.0,2.0,2.0,10.0,2.0,0.0,3.0,2.0,32.0,31.6,-7.0,22.136,4.0,5.386,1.114,0.636,9.864,-2.0,4.614,0.886,-0.636,SF
DeMar DeRozan,CHI,47,45.0,2024-01-28,34-174,CHI,Away,POR,W (+8),1,40:11,8.0,14.0,0.571,1.0,2.0,0.5,3.0,3.0,1.0,0.0,7.0,7.0,6.0,1.0,0.0,0.0,2.0,20.0,19.9,11.0,22.089,4.067,5.4,1.111,0.622,-2.089,2.933,0.6,-0.111,-0.622,SF
DeMar DeRozan,CHI,48,46.0,2024-01-30,34-176,CHI,,TOR,L (-11),1,41:33,8.0,17.0,0.471,0.0,5.0,0.0,9.0,12.0,0.75,1.0,1.0,2.0,5.0,3.0,4.0,5.0,1.0,25.0,20.0,-14.0,22.152,4.022,5.391,1.152,0.696,2.848,-2.022,-0.391,1.848,3.304,SF
DeMar DeRozan,CHI,49,47.0,2024-01-31,34-177,CHI,Away,CHO,W (+7),1,37:31,4.0,10.0,0.4,1.0,2.0,0.5,6.0,8.0,0.75,0.0,4.0,4.0,3.0,0.0,1.0,2.0,2.0,15.0,10.0,3.0,22.0,4.021,5.34,1.128,0.702,-7.0,-0.021,-2.34,-1.128,0.298,SF
DeMar DeRozan,CHI,50,48.0,2024-02-03,34-180,CHI,,SAC,L (-8),1,38:37,5.0,14.0,0.357,0.0,2.0,0.0,14.0,15.0,0.933,1.0,6.0,7.0,6.0,4.0,0.0,3.0,2.0,24.0,22.7,4.0,22.042,4.083,5.354,1.188,0.688,1.958,2.917,0.646,2.812,-0.688,SF
DeMar DeRozan,CHI,51,49.0,2024-02-06,34-183,CHI,,MIN,W (+6),1,42:37,8.0,19.0,0.421,0.0,1.0,0.0,17.0,18.0,0.944,2.0,1.0,3.0,5.0,4.0,0.0,1.0,2.0,33.0,29.9,12.0,22.265,4.061,5.347,1.245,0.673,10.735,-1.061,-0.347,2.755,-0.673,SF
DeMar DeRozan,CHI,52,50.0,2024-02-08,34-185,CHI,Away,MEM,W (+8),1,37:32,11.0,17.0,0.647,3.0,3.0,1.0,5.0,5.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,2.0,3.0,30.0,22.8,2.0,22.42,4.14,5.26,1.22,0.66,7.58,3.86,-4.26,-1.22,-0.66,SF
DeMar DeRozan,CHI,53,51.0,2024-02-10,34-187,CHI,Away,ORL,L (-6),1,44:10,11.0,24.0,0.458,1.0,4.0,0.25,5.0,6.0,0.833,1.0,3.0,4.0,4.0,0.0,0.0,1.0,3.0,28.0,17.4,-2.0,22.529,4.137,5.235,1.196,0.647,5.471,-0.137,-1.235,-1.196,-0.647,SF
DeMar DeRozan,CHI,54,52.0,2024-02-12,34-189,CHI,Away,ATL,W (+10),1,38:25,10.0,17.0,0.588,0.0,2.0,0.0,9.0,11.0,0.818,0.0,3.0,3.0,5.0,0.0,0.0,1.0,1.0,29.0,23.3,13.0,22.654,4.115,5.231,1.173,0.635,6.346,-1.115,-0.231,-1.173,-0.635,SF
DeMar DeRozan,CHI,55,53.0,2024-02-14,34-191,CHI,Away,CLE,L (-3),1,40:30,9.0,16.0,0.563,0.0,1.0,0.0,6.0,7.0,0.857,0.0,2.0,2.0,6.0,0.0,0.0,0.0,4.0,24.0,19.2,-1.0,22.679,4.075,5.245,1.151,0.623,1.321,-2.075,0.755,-1.151,-0.623,SF
Coby White,CHI,1,1.0,2023-10-25,23-251,CHI,,OKC,L (-20),1,30:35,4.0,14.0,0.286,2.0,7.0,0.286,5.0,6.0,0.833,1.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,15.0,9.6,-8.0,15.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PG
Coby White,CHI,2,2.0,2023-10-27,23-253,CHI,,TOR,W (+1),1,40:23,5.0,15.0,0.333,2.0,9.0,0.222,5.0,5.0,1.0,0.0,6.0,6.0,8.0,1.0,0.0,3.0,2.0,17.0,13.1,-1.0,16.0,5.0,6.0,0.5,0.0,1.0,1.0,2.0,0.5,0.0,PG
Coby White,CHI,3,3.0,2023-10-28,23-254,CHI,Away,DET,L (-16),1,27:55,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,-2.9,-10.0,10.667,4.0,4.333,0.333,0.0,-10.667,-2.0,-3.333,-0.333,0.0,PG
Coby White,CHI,4,4.0,2023-10-30,23-256,CHI,Away,IND,W (+7),1,25:29,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,0.0,1.0,4.0,7.0,5.1,5.0,9.75,3.5,4.0,0.5,0.0,-2.75,-1.5,-1.0,0.5,0.0,PG
Coby White,CHI,5,5.0,2023-11-01,23-258,CHI,Away,DAL,L (-9),1,32:56,4.0,12.0,0.333,1.0,6.0,0.167,1.0,2.0,0.5,0.0,1.0,1.0,4.0,0.0,0.0,3.0,3.0,10.0,1.7,-6.0,9.8,3.0,4.0,0.4,0.0,0.2,-2.0,0.0,-0.4,0.0,PG
Coby White,CHI,6,6.0,2023-11-03,23-260,CHI,,BRK,L (-2),1,35:25,7.0,17.0,0.412,2.0,8.0,0.25,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,18.0,10.3,3.0,11.167,3.0,3.667,0.333,0.167,6.833,0.0,-1.667,-0.333,0.833,PG
Coby White,CHI,7,7.0,2023-11-04,23-261,CHI,Away,DEN,L (-22),1,30:38,4.0,10.0,0.4,1.0,4.0,0.25,2.0,2.0,1.0,0.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,11.0,9.6,-11.0,11.143,2.857,3.857,0.571,0.286,-0.143,-0.857,1.143,1.429,0.714,PG
Coby White,CHI,8,8.0,2023-11-06,23-263,CHI,,UTA,W (+17),1,29:18,7.0,9.0,0.778,4.0,6.0,0.667,0.0,0.0,,0.0,3.0,3.0,7.0,1.0,0.0,1.0,1.0,18.0,19.9,15.0,12.0,2.875,4.25,0.625,0.25,6.0,0.125,2.75,0.375,-0.25,PG
Coby White,CHI,9,9.0,2023-11-08,23-265,CHI,,PHO,L (-1),1,37:12,5.0,14.0,0.357,1.0,5.0,0.2,0.0,0.0,,1.0,6.0,7.0,6.0,3.0,1.0,2.0,3.0,11.0,10.4,-11.0,11.889,3.333,4.444,0.889,0.333,-0.889,3.667,1.556,2.111,0.667,PG
Coby White,CHI,10,10.0,2023-11-12,23-269,CHI,,DET,W (+11),1,31:51,6.0,14.0,0.429,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,7.0,2.0,0.0,1.0,6.0,16.0,11.7,4.0,12.3,3.0,4.7,1.0,0.3,3.7,-3.0,2.3,1.0,-0.3,PG
Coby White,CHI,11,11.0,2023-11-13,23-270,CHI,Away,MIL,L (-9),1,26:21,6.0,14.0,0.429,3.0,8.0,0.375,1.0,2.0,0.5,0.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,16.0,9.6,1.0,12.636,3.0,4.364,1.091,0.273,3.364,0.0,-3.364,0.909,-0.273,PG
Coby White,CHI,12,12.0,2023-11-15,23-272,CHI,,ORL,L (-2),1,32:55,2.0,10.0,0.2,1.0,5.0,0.2,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,5.0,-3.8,5.0,12.0,2.833,4.083,1.083,0.25,-7.0,-1.833,-3.083,-0.083,-0.25,PG
